Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value,Revenue USD Mil,Gross Margin %,Operating Income USD Mil,Operating Margin %,Net Income USD Mil,Earnings Per Share USD,Shares Mil,Book Value Per Share * USD,Operating Cash Flow USD Mil,Cap Spending USD Mil,Free Cash Flow USD Mil,Free Cash Flow Per Share * USD,Working Capital USD Mil,COGS,Gross Margin,SG&A,R&D,Operating Margin,Net Int Inc & Other,EBT Margin,Net Margin %,Asset Turnover (Average),Return on Assets %,Return on Equity %,Return on Invested Capital %,Interest Coverage,Year over Year,3-Year Average,5-Year Average,10-Year Average,Cap Ex as a % of Sales,Free Cash Flow/Sales %,Free Cash Flow/Net Income,Cash & Short-Term Investments,Accounts Receivable,Inventory,Other Current Assets,Total Current Assets,Net PP&E,Intangibles,Other Long-Term Assets,Total Assets,Accounts Payable,Short-Term Debt,Accrued Liabilities,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Debt,Other Long-Term Liabilities,Total Liabilities,Total Stockholders' Equity,Total Liabilities & Equity,Current Ratio,Quick Ratio,Financial Leverage,Debt/Equity,Days Sales Outstanding,Days Inventory,Payables Period,Cash Conversion Cycle,Receivables Turnover,Inventory Turnover,Fixed Assets Turnover,Asset Turnover
12/19/14,1539.24,1544.14,1531.67,2.20864E+13,197457870,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/18/14,1532.23,1532.23,1506.31,2.19861E+13,3049579988,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/17/14,1497.81,1500.1,1467.92,2.14923E+13,658890459,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/16/14,1466.24,1497.36,1466.09,2.10419E+13,270853200,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/15/14,1477.39,1499.23,1472.18,2.12019E+13,797645286,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/12/14,1487.73,1508.32,1487.73,2.13542E+13,780744566,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/11/14,1511.51,1526.35,1508.47,2.16954E+13,5813732954,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/10/14,1504.93,1528.4,1503.65,2.16017E+13,1503348177,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/9/14,1531.21,1531.75,1510.5,2.1981E+13,240199925,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/8/14,1529.07,1542.28,1524.7,2.19523E+13,2673413050,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/5/14,1541.22,1544.06,1537.79,2.21315E+13,172375046,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/4/14,1538.01,1541.84,1531.2,2.20858E+13,461737225,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/3/14,1540.53,1542.11,1533.55,2.21227E+13,5164205342,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/2/14,1533.53,1535.15,1524.01,2.20221E+13,1125457865,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
12/1/14,1523.5,1533.15,1521.42,2.18782E+13,905164497,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/28/14,1536.29,1543.85,1534.79,2.20619E+13,1060202695,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/26/14,1542.68,1542.96,1537.94,2.21536E+13,4715323807,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/25/14,1538.46,1543.97,1536.15,2.20923E+13,2345569523,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/24/14,1540.08,1540.26,1536.25,2.21158E+13,364619440,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/21/14,1534.25,1540.82,1530.19,2.20324E+13,2687434503,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/20/14,1526.43,1526.76,1515.8,2.19262E+13,961625441,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/19/14,1521.86,1524.96,1515.57,2.18773E+13,1173439769,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/18/14,1525.36,1528.55,1518,2.19185E+13,3651148954,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/17/14,1517.53,1519.27,1513,2.18066E+13,1055803456,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/14/14,1517.89,1519.9,1514.68,2.1812E+13,2376665326,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/13/14,1517.62,1523.62,1511.82,2.18092E+13,1934502156,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/12/14,1518.61,1520.03,1512.89,2.18234E+13,5597450048,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/11/14,1518.68,1519.75,1515.19,2.18229E+13,0,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/10/14,1517.57,1517.69,1512.24,2.18068E+13,1122667796,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/7/14,1512.65,1514.08,1507.07,2.174E+13,3465194267,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/6/14,1511.82,1511.96,1500.81,2.17281E+13,6037221942,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/5/14,1505.58,1506.89,1500.07,2.16387E+13,6530991681,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/4/14,1498.4,1501.89,1490.55,2.15356E+13,228661367,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
11/3/14,1503.57,1509.4,1500.42,2.16099E+13,244010870,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/31/14,1503.91,1504.01,1494.68,2.16207E+13,90588215,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/30/14,1486.05,1489.54,1470.81,2.13638E+13,1304915864,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/29/14,1476.83,1484.15,1466.9,2.12313E+13,2186269474,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/28/14,1479.67,1479.67,1463.23,2.1271E+13,84182266,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/27/14,1459.98,1461.27,1451.25,2.0988E+13,179270847,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/24/14,1462.44,1462.9,1449.4,2.10233E+13,207900318,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/23/14,1453.01,1461.22,1441.29,2.08878E+13,68515995,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/22/14,1434.67,1452.39,1434.44,2.06245E+13,2046388157,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
10/21/14,1446.44,1447.23,1424.62,2.07935E+13,324408254,5506.00,33.40,149.00,2.70,-403.00,-0.53,768.00,0.69,-98.00,-95.00,-193.00,-0.38,1296.00,66.60,33.40,10.97,19.47,2.71,-9.93,-7.23,-7.32,1.36,-9.95,-110.26,-9.25,-1.25,3.91,-5.71,0.38,0.97,1.73,-3.51,0.48,27.61,21.71,18.18,5.12,72.63,8.02,16.03,3.32,100.00,11.02,4.70,10.09,12.42,38.23,54.02,2.79,95.04,4.96,100.00,1.90,1.29,20.14,10.88,54.69,78.09,46.48,86.29,6.67,4.67,16.99,1.36
